Datum;Anfang;Ende;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
09.03.2018;08:00;09:00;4.831;1.464,5;2.783;19.208,25;3.941,25;225;8.043,25;15.752,75;13.176,25;6.090,25;1.257;1.376
09.03.2018;09:00;10:00;4.823,5;1.480;2.463,25;17.777;6.874,5;225;8.036,75;15.763;13.458,25;6.138,25;1.070;1.380,75
09.03.2018;10:00;11:00;4.831,5;1.478;2.078,25;17.244,75;9.422,5;224;8.039;16.236,25;13.533,25;6.093;828;1.392,25
09.03.2018;11:00;12:00;4.842,25;1.478,5;1.655,5;16.385,25;11.066,25;222,75;8.042,75;16.180,75;13.574;6.054,5;1.011,5;1.393,25
09.03.2018;12:00;13:00;4.838,75;1.484,25;1.351;15.348;11.424,25;222;8.031;15.858,5;13.810,75;5.767,5;910,25;1.396,5
09.03.2018;13:00;14:00;4.825;1.508;986;13.318,5;10.217,25;222;8.022,75;15.968,75;13.917;5.745,75;1.604;1.310,5
09.03.2018;14:00;15:00;4.790,75;1.482,5;750;10.655,25;8.267,5;221,5;8.022,75;15.945,5;13.808;5.920,5;1.155;1.181,75
09.03.2018;15:00;16:00;4.737,25;1.460,5;592,75;8.377,5;5.731;221;8.020,75;15.921;13.487,5;5.897;1.102,25;1.233,5
09.03.2018;16:00;17:00;4.768,25;1.472,5;486,5;5.612,75;3.045,75;221;8.023,75;16.118,5;13.672,25;6.023,5;3.036;1.348,25
09.03.2018;17:00;18:00;4.814,5;1.486,75;372,75;3.786,75;730,25;221,25;8.022,75;16.165;13.591;6.135,25;4.645;1.375,75
09.03.2018;18:00;19:00;4.815;1.512;267,25;3.146;4,75;222,75;8.028,75;16.270,5;14.215,5;6.290,25;5.637,75;1.375
09.03.2018;19:00;20:00;4.812,25;1.479,25;208;3.618,75;0;223;8.021,75;16.928,25;14.298,75;6.281,75;3.572;1.379,75
09.03.2018;20:00;21:00;4.802,75;1.456,5;144,5;4.067;0;223;8.029,25;16.923,75;14.037;6.103,75;2.611,25;1.383,75
09.03.2018;21:00;22:00;4.794;1.454,25;146,25;4.575,25;0;223;8.027,25;16.831,5;13.687,75;5.763,25;1.005,5;1.381,5
09.03.2018;22:00;23:00;4.750,25;1.447,25;265,5;4.897,5;0;223,75;8.028;16.734,75;12.872;5.500,5;928,25;1.385
09.03.2018;23:00;00:00;4.738,75;1.449,25;713,75;5.381,5;0;224;8.028,5;16.739;11.361,25;5.372,75;644;1.375,25
10.03.2018;00:00;01:00;4.705,5;1.448,25;1.079,25;5.936,75;0;224;8.025;16.314,5;8.753,5;4.060,75;415,25;1.368
10.03.2018;01:00;02:00;4.689,25;1.450,5;1.335,25;6.666,5;0;224;8.037,75;16.327,75;6.618,25;3.899,25;278,5;1.368,75
10.03.2018;02:00;03:00;4.685,5;1.461,75;1.618,25;7.487,5;0;224;8.038,5;16.304,5;5.248,5;3.828,5;143,5;1.368,25
10.03.2018;03:00;04:00;4.701,25;1.469,5;1.872;8.328,25;0;224;8.040;16.212;4.183,75;3.826,75;88,5;1.360,75
10.03.2018;04:00;05:00;4.691;1.456,5;2.127;9.287;0;224;8.034;16.132,75;4.805,5;3.845,5;43,25;1.365,75
10.03.2018;05:00;06:00;4.676,5;1.456,75;2.691,25;10.404,75;0;224;8.034,5;16.000;4.838;3.896,5;42,5;1.356,5
10.03.2018;06:00;07:00;4.684,75;1.461,5;3.346,75;11.447,25;12;224,75;8.020,5;15.766,75;4.738,5;4.004,75;55,5;1.352
10.03.2018;07:00;08:00;4.739;1.466;3.624,5;11.892,75;657,25;224,25;7.946,5;15.677,25;5.202,75;4.236,25;237,25;1.353,25
10.03.2018;08:00;09:00;4.816,75;1.476,5;3.800,5;11.481;2.676;224;7.969,5;15.745,25;6.056,5;4.601;660,25;1.345,75
10.03.2018;09:00;10:00;4.827,75;1.479,75;3.993,5;10.325,25;5.104,25;224;8.004;16.265,75;6.112,75;4.563,25;612,75;1.361,25
10.03.2018;10:00;11:00;4.857,25;1.489;4.086,25;8.839;7.165;223;8.015,75;16.018,75;5.769;4.589,5;877;1.362,75
10.03.2018;11:00;12:00;4.811;1.492,75;4.008,75;8.040;8.861;222,75;7.986,75;15.928,25;5.944,75;4.459,25;588;1.354,75
10.03.2018;12:00;13:00;4.769,5;1.483,75;3.803;7.784,75;9.289,75;220,5;7.989,5;15.608;5.633,75;4.210,75;918;1.338
10.03.2018;13:00;14:00;4.703,25;1.477;3.249;7.751;8.588,25;220;7.996,25;15.418;5.110;4.139,75;924;1.344,25
10.03.2018;14:00;15:00;4.726,5;1.489;2.881,25;7.618,75;6.745,75;220;7.991,75;15.702;5.772,5;4.122;861;1.351,25
10.03.2018;15:00;16:00;4.748;1.492,25;2.942,75;7.913,25;4.335,75;220,75;7.988,5;16.152,75;6.948,5;4.231,75;515,5;1.352
10.03.2018;16:00;17:00;4.774,75;1.481,25;2.982,5;8.475,25;2.085,5;221;7.988;16.163,25;7.507,5;4.375,5;829,25;1.358,25
10.03.2018;17:00;18:00;4.795,25;1.468,75;2.702;9.221,5;505,75;221,5;7.988,25;16.188,75;8.075,25;4.510,25;2.019,75;1.356,25
10.03.2018;18:00;19:00;4.808,75;1.459;2.671,5;10.587,25;10,75;222;7.976;16.180,25;8.700,25;5.001;1.827;1.348,75
10.03.2018;19:00;20:00;4.781,5;1.453,75;2.542,25;11.770,25;0;222;7.989,75;16.158,25;8.378,75;5.044;545,75;1.350
10.03.2018;20:00;21:00;4.753,75;1.457;2.533;12.023;0;222;7.990,25;15.937,5;7.203,5;4.761,25;412,75;1.357,25
10.03.2018;21:00;22:00;4.724,5;1.470,75;2.419,25;11.588,25;0;223,5;8.000,5;15.703,25;5.941,5;4.427;507,5;1.350,25
10.03.2018;22:00;23:00;4.707,5;1.455;2.244;10.565;0;221,75;7.999,25;15.670,75;5.384,75;4.247;224,75;1.350
10.03.2018;23:00;00:00;4.691;1.456;2.100,75;9.851,5;0;218,5;8.001,25;15.544;4.378;3.699,75;105,75;1.346,25
11.03.2018;00:00;01:00;4.667,25;1.468;2.003,5;8.824;0;213,25;8.000,25;15.362;3.289;3.433;217,5;1.321,25
11.03.2018;01:00;02:00;4.634;1.455,75;1.891,5;7.864;0;213;8.005,5;15.000,25;2.828,5;3.375,25;79,75;1.324,25
11.03.2018;02:00;03:00;4.638,75;1.453,5;1.831,5;7.414,5;0;213;7.984;15.013;2.617,5;3.354,75;71,25;1.316,75
11.03.2018;03:00;04:00;4.601;1.442,5;1.844,5;7.402,5;0;213;8.006;14.708,5;2.567,75;3.345,25;49,5;1.312,75
11.03.2018;04:00;05:00;4.631,5;1.439,75;2.045,25;7.378,25;0;213;8.014;14.614,5;2.588,75;3.362;36,75;1.320,5
11.03.2018;05:00;06:00;4.640;1.442,75;1.514,25;7.529,25;0;213;8.029;14.928,25;2.679,75;3.386,25;31,25;1.299,5
11.03.2018;06:00;07:00;4.662;1.464;1.008,25;8.096,5;46,5;213;8.015;14.989,5;2.692,25;3.403,25;60,25;1.276,75
11.03.2018;07:00;08:00;4.723,5;1.441,25;592,25;8.518,75;1.701,75;215,25;7.966;14.895;2.643;3.444;118,75;1.276,75
11.03.2018;08:00;09:00;4.774,5;1.445,75;363,75;8.996,25;5.405,75;215;7.947,25;14.746,5;2.562,5;3.457;189,5;1.273,25
11.03.2018;09:00;10:00;4.787;1.458,75;449,75;8.265;8.884,25;214,25;7.971,75;14.683;2.576,25;3.452;174,75;1.279,75
11.03.2018;10:00;11:00;4.785,5;1.470;587;7.928,25;11.500,25;214;7.990,75;14.483,75;2.685,5;3.432,5;318;1.291,5
11.03.2018;11:00;12:00;4.788,75;1.488;955,75;8.150,5;12.586,25;214,25;7.960;14.204,5;2.602;3.387;352,5;1.294,25
11.03.2018;12:00;13:00;4.748,25;1.489;1.744,25;8.437,5;12.347,5;206;7.938;13.764,5;2.286,5;3.306;426,75;1.273
11.03.2018;13:00;14:00;4.699;1.477,5;2.795,5;8.589,25;11.604;200,25;7.890,5;13.121,75;2.258,75;3.273,25;2,75;1.264,25
11.03.2018;14:00;15:00;4.680,25;1.484,75;3.647,5;7.608;9.580;197,25;7.904,5;13.053,5;2.241,25;3.233,5;40,5;1.249,75
11.03.2018;15:00;16:00;4.689,5;1.493;4.191,5;6.684,5;6.473;195,25;7.907;13.912,75;2.493;3.269,75;186,75;1.243,25
11.03.2018;16:00;17:00;4.691,25;1.482,25;4.406,25;6.688,5;3.296,5;194,75;7.912,25;15.278,5;2.943,75;3.297,25;791;1.245
11.03.2018;17:00;18:00;4.699;1.467;4.311;6.803,75;838;195,5;7.965,25;15.781,5;3.814,25;3.434,5;3.280;1.241
11.03.2018;18:00;19:00;4.722,25;1.464,25;4.397,5;8.003,75;22,75;202,5;7.965;15.784;4.425,75;3.843,5;3.880,25;1.252,75
11.03.2018;19:00;20:00;4.743;1.462;4.564;9.252,25;0;206;7.958,5;15.742,5;4.894,25;4.047;2.276,75;1.251,75
11.03.2018;20:00;21:00;4.569,25;1.443,25;4.477,25;9.488,25;0;207;7.969,5;15.769,75;5.183,75;4.068,75;727,5;1.251,5
11.03.2018;21:00;22:00;4.713,75;1.458;3.946,25;8.836,25;0;205;7.974;15.781,25;4.353,25;3.882;426,25;1.243,75
11.03.2018;22:00;23:00;4.545;1.466,5;2.902,75;7.197,75;0;207;7.976,25;15.730,75;4.732,5;3.919,5;1.276,5;1.246,75
11.03.2018;23:00;00:00;4.696,75;1.474,25;2.085,75;5.475,5;0;208;7.959,75;15.763;5.002,5;3.927,75;533,5;1.262,75
12.03.2018;00:00;01:00;4.687;1.502;1.333,25;4.367;0;200,25;7.972,5;15.710;4.533;3.790,5;207,75;1.254,75
12.03.2018;01:00;02:00;4.626,75;1.499;839;3.684,5;0;199;7.985,25;15.424,5;4.146;3.786,5;214,75;1.251,75
12.03.2018;02:00;03:00;4.630,25;1.529,5;447,75;3.072,5;0;199;8.009,75;15.602;3.904,5;3.784,75;180,5;1.249,25
12.03.2018;03:00;04:00;4.642;1.531,5;282;2.960,75;0;199;8.007,5;16.012,5;4.453,25;3.790,5;110,25;1.257,5
12.03.2018;04:00;05:00;4.635,25;1.538,25;210,5;2.945,5;0;201,25;8.023;16.192,5;5.854,75;3.928;71,25;1.266,5
12.03.2018;05:00;06:00;4.647;1.566,5;139,5;3.449;0;212;8.033,25;16.337,25;8.342,75;4.343,5;514,75;1.279,75
12.03.2018;06:00;07:00;4.677,5;1.566;135;4.030,25;14,5;217,75;8.023,5;16.289,25;11.278,75;5.168,5;2.502;1.298,25
12.03.2018;07:00;08:00;4.719;1.585,25;129;4.669,75;424;218;8.016,25;16.280;13.592,25;6.329;2.979,5;1.343,75
12.03.2018;08:00;09:00;4.743;1.592,25;181;4.925;1.718,25;218;8.024,5;16.378,5;14.720,5;6.458,25;4.315,75;1.347
12.03.2018;09:00;10:00;4.739,25;1.604;214,5;5.331,75;3.561;219,75;8.030;16.548;15.062,25;6.402,25;3.948,5;1.355
12.03.2018;10:00;11:00;4.756,25;1.618,5;142;5.697,25;5.249,5;220;8.020,5;16.504,75;15.029,5;5.972,25;3.739,5;1.367
12.03.2018;11:00;12:00;4.748,5;1.632,25;113,5;5.809,25;6.764,75;220;8.013,5;16.409;14.982,5;5.836;3.808,25;1.270,75
12.03.2018;12:00;13:00;4.729,25;1.637,25;75;6.208,5;7.386,75;220;8.006,25;16.373,75;15.024,25;5.472,25;2.168,75;1.193,75
12.03.2018;13:00;14:00;4.741,25;1.666,25;32,25;7.324;7.245;219,25;8.004,25;16.389,25;15.023,25;5.502,75;2.122,75;1.309,75
12.03.2018;14:00;15:00;4.747,75;1.705,5;20;8.319,25;6.817;219,75;8.002,25;16.362,25;15.052;5.456,75;1.386,5;1.333
12.03.2018;15:00;16:00;4.768;1.723,75;54,25;9.243,75;5.538,25;219,25;8.006;16.128,25;14.768,5;5.381,75;854,75;1.342,75
12.03.2018;16:00;17:00;4.759;1.736,25;100,25;9.879;3.485,25;220;8.005,5;16.126,5;14.843,25;5.506;1.783,75;1.346,25
12.03.2018;17:00;18:00;4.767,5;1.790,75;117;10.230;1.162,75;221;8.006,75;16.124,25;14.971;5.651,75;3.624,75;1.357,25
12.03.2018;18:00;19:00;4.804;1.813,75;130,5;11.300,75;30,75;221;7.999,25;16.197,75;14.982,5;5.679;3.679;1.347,25
12.03.2018;19:00;20:00;4.793,75;1.783;117;12.850,25;0;221;7.989;16.358;14.973,75;5.673,5;2.378,5;1.337,75
12.03.2018;20:00;21:00;4.736,5;1.780,75;177,5;14.115,75;0;221;7.992,5;16.425,75;14.157;5.339;1.037,25;1.335
12.03.2018;21:00;22:00;4.705,5;1.784,5;191,25;15.215,25;0;210,5;8.015,5;16.379,75;13.018;4.812,5;555,5;1.314,5
12.03.2018;22:00;23:00;4.700,5;1.815;248,25;15.643,75;0;202,75;8.009,25;16.264;11.597,5;4.256,25;187,75;1.311
12.03.2018;23:00;00:00;4.681,5;1.814,75;246,75;16.302,25;0;201,5;7.931;16.229,75;9.173;3.971,75;42,25;1.314
13.03.2018;00:00;01:00;4.659,25;1.812,5;269,25;16.749,75;0;200,5;7.986,25;15.969,75;7.672,25;3.653;132,75;1.150,75
13.03.2018;01:00;02:00;4.642;1.831,5;448,75;17.303,5;0;200;8.011,25;15.417;6.497,5;3.578,5;38,25;1.153,75
13.03.2018;02:00;03:00;4.621,25;1.835,5;694,75;17.616,25;0;200;7.987,75;15.090;5.554,25;3.563,25;12,75;1.154,5
13.03.2018;03:00;04:00;4.618,25;1.832,25;1.137,25;18.155,5;0;200;7.923,75;14.620,25;5.377,75;3.515,5;0;1.146,25
13.03.2018;04:00;05:00;4.635;1.835;1.583,75;18.060,75;0;200;7.993,5;14.763;5.528,25;3.590;0;1.149,25
13.03.2018;05:00;06:00;4.680,75;1.826,75;1.730,75;18.308;0;207,5;7.937;15.979,5;8.161,25;3.900,5;42;1.162,75
13.03.2018;06:00;07:00;4.424,75;1.806;1.982,25;18.322;36,25;218,75;8.022,75;16.609,25;11.791,25;4.577,5;478,75;1.198,75
13.03.2018;07:00;08:00;4.367,5;1.785;1.889,75;18.101;1.131;222,25;8.017,25;16.751,25;13.518;5.319,25;1.474,5;1.195
13.03.2018;08:00;09:00;4.383,75;1.767,5;1.834,25;18.044,5;3.782,75;222;8.023;16.707;13.895,25;5.444,75;624,75;1.186,75
13.03.2018;09:00;10:00;4.372;1.762,75;1.324,5;18.050;6.326,25;222;8.014,5;16.691,5;13.646,5;5.236,5;709,5;1.172,25
13.03.2018;10:00;11:00;4.350,5;1.768;1.041,5;18.295,75;7.694,5;222;8.030,75;16.669;13.728;4.974;644;1.183,5
13.03.2018;11:00;12:00;4.341,5;1.753;1.105;18.392,75;7.819;220,5;8.035,25;16.684,5;13.975,5;4.923,5;1.020,5;1.185,25
13.03.2018;12:00;13:00;4.325,5;1.745,25;1.037,25;17.867,75;7.317,5;216,5;8.026,5;16.434,25;14.150,25;4.850,5;1.423,75;1.170,5
13.03.2018;13:00;14:00;4.274,5;1.725;1.298,75;17.470,5;6.503,5;216;8.030;16.055,5;14.390;4.809,75;936,25;1.168,75
13.03.2018;14:00;15:00;4.246;1.694,25;1.672,75;17.084,75;5.365;216;8.027,75;15.775,25;14.431;4.808;1.071,25;1.163
13.03.2018;15:00;16:00;4.369,5;1.677,5;1.903,25;16.850,75;3.819,5;208,75;8.016,25;15.835,5;14.536,25;4.827,75;937,5;1.140,75
13.03.2018;16:00;17:00;4.381,25;1.699;2.096,75;16.425,75;1.966;205;8.017;16.080,5;14.541,25;4.847,25;1.398;1.141,75
13.03.2018;17:00;18:00;4.385,25;1.678,25;2.063;15.866,75;565,5;210,5;8.015;16.182;14.809;5.206;2.664,75;1.161,25
13.03.2018;18:00;19:00;4.518;1.687,75;1.893,75;15.113,25;11,75;214,5;8.012,25;16.177,5;14.996;5.474;3.797;1.167
13.03.2018;19:00;20:00;4.712,5;1.702,25;1.782,75;14.582,75;0;220,75;8.021,5;16.157;15.347,75;5.347,75;2.914,25;1.178,5
13.03.2018;20:00;21:00;4.746;1.700,5;1.581,25;14.232;0;223,25;8.008,25;16.154,5;15.205,25;4.606,25;670;1.177,5
13.03.2018;21:00;22:00;4.733,5;1.727,75;1.461,25;13.709,25;0;214,75;8.008,75;16.080,5;14.744;4.354,25;566,75;1.151,75
13.03.2018;22:00;23:00;4.699;1.740,75;1.224;12.340,25;0;211,25;8.023;16.043;14.091,25;4.060,5;371,75;1.149,75
13.03.2018;23:00;00:00;4.688,75;1.736,75;985;11.151;0;214,25;8.031,25;16.177,25;12.974,25;3.902;429,5;1.155,75
14.03.2018;00:00;01:00;4.664,25;1.745,5;646,25;9.778,25;0;219,75;8.035,75;16.248,25;12.595;3.745;215;1.299
14.03.2018;01:00;02:00;4.654,5;1.752,5;450,5;8.740,5;0;220,75;8.043,75;16.457,75;12.380;3.750,25;174,75;1.302,5
14.03.2018;02:00;03:00;4.663,25;1.744,5;428;8.297,25;0;220,25;8.044,5;16.461,5;12.501,25;3.754,75;31,5;1.297
14.03.2018;03:00;04:00;4.649,5;1.740;378,75;7.811,75;0;221;8.043,75;16.429;12.355,5;3.732,75;1;1.297,75
14.03.2018;04:00;05:00;4.645,75;1.735,25;265,5;7.105,75;0;221;8.042,5;16.453,25;13.587;3.926,25;2,5;1.295
14.03.2018;05:00;06:00;4.663,75;1.735;170,75;6.323,75;0;224,25;8.040;16.456,75;14.813,5;4.264,5;414;1.311,25
14.03.2018;06:00;07:00;4.676;1.724,75;109,5;5.483,75;26,75;225,5;8.047,5;16.452,25;16.307;5.273;3.119,25;1.307,25
14.03.2018;07:00;08:00;4.702,75;1.717,75;59;4.428;778,75;227;8.050,25;16.436,5;16.751;5.893,25;4.903,25;1.308,75
14.03.2018;08:00;09:00;4.747,5;1.758,25;35,75;3.166;2.903;226,75;8.055,5;16.486;17.096,25;6.292;5.265,75;1.300,75
14.03.2018;09:00;10:00;4.715;1.765;39;2.228;5.407;227;8.043,25;16.456,75;17.243,5;5.923,75;3.873,5;1.319,75
14.03.2018;10:00;11:00;4.710;1.745,25;52,75;1.812,5;7.587,25;226,5;8.052;16.486,75;16.850,25;5.894,25;3.252,75;1.325
14.03.2018;11:00;12:00;4.682;1.728,75;86,25;1.336,75;8.967,75;226;8.061,5;16.479,5;16.926,25;5.791,75;1.191,75;1.314,5
14.03.2018;12:00;13:00;4.506,25;1.701,75;82,25;1.019,25;10.102,25;226;8.047,75;16.486,75;16.847,5;5.727,75;535;1.317,75
14.03.2018;13:00;14:00;4.523,75;1.719;69,25;837,5;10.395,5;226;8.059;16.484,75;16.856,75;5.779,5;376,25;1.323
14.03.2018;14:00;15:00;4.527;1.740;168,75;778;9.871;226;8.058,5;16.300,5;16.735,75;5.912,5;330;1.317,5
14.03.2018;15:00;16:00;4.626,75;1.768,75;676,75;894,25;8.324,75;226;8.040,5;15.827,75;16.840,75;5.708,25;1.276,75;1.317,75
14.03.2018;16:00;17:00;4.651;1.760,25;1.863,75;1.321,25;5.246,5;226;8.021;16.041,5;16.608,25;5.509;1.822;1.317,25
14.03.2018;17:00;18:00;4.687;1.761,5;2.448,75;2.003,5;1.786;226,5;8.027,75;16.047,25;16.485,75;5.703,75;2.131,75;1.312,75
14.03.2018;18:00;19:00;4.698,5;1.794,25;2.333;3.510;57,5;227;8.029,75;16.026,5;16.814,25;6.172,75;3.298,25;1.309,5
14.03.2018;19:00;20:00;4.701;1.813,75;2.083,25;5.943;0;227;8.031;15.998,5;16.566,25;6.244;2.115;1.297
14.03.2018;20:00;21:00;4.671;1.781,5;2.624,25;7.750,75;0;227,25;8.034,25;16.035,25;15.767,25;5.456,75;2.189;1.313,25
14.03.2018;21:00;22:00;4.688,25;1.774;3.120,25;9.282,25;0;228;8.047,25;16.051,75;13.687;4.775;973,25;1.316
14.03.2018;22:00;23:00;4.689,5;1.777,75;3.623,75;10.547;0;224;8.047,5;16.038;10.795,75;4.511,25;627,25;1.301
14.03.2018;23:00;00:00;4.686,5;1.781,75;3.851,5;11.964;0;223,75;7.947,75;15.808,75;6.564,25;3.886;361,25;1.293,75
15.03.2018;00:00;01:00;4.658;1.765,5;3.973,5;13.407;0;224,25;8.016;14.774,25;3.535,25;3.674,5;0;1.255,75
15.03.2018;01:00;02:00;4.646;1.763,25;4.311,25;15.074,25;0;222;7.959;12.937,25;2.913,5;3.572;0;1.256,25
15.03.2018;02:00;03:00;4.650,5;1.742,5;4.530;16.372,5;0;222,75;7.964,5;11.075,75;2.993,5;3.595,5;32;1.253,5
15.03.2018;03:00;04:00;4.632,75;1.734,25;4.734,75;17.190,25;0;223,75;7.967;9.800,75;3.037,75;3.619,75;100,75;1.257,5
15.03.2018;04:00;05:00;4.621,75;1.719,75;4.855;18.853,5;0;223;7.936,5;9.789,75;3.152,25;3.637,5;46;1.264,25
15.03.2018;05:00;06:00;4.638,75;1.710,25;4.922,75;20.598,25;0;223;7.973,75;11.981,5;3.351,25;3.824,5;183,5;1.254,25
15.03.2018;06:00;07:00;4.681,5;1.713,5;4.597,25;22.395,5;87;224,5;8.015,25;14.655,5;3.753;4.519,75;2.349,75;1.234,25
15.03.2018;07:00;08:00;4.712,75;1.689,5;4.043;22.194;2.098;225;8.020,5;15.114;4.264;4.977,75;4.112,75;1.235,5
15.03.2018;08:00;09:00;4.747,5;1.714,5;3.932,75;22.220,5;6.399,75;226;8.026,75;15.296,25;4.887;5.129,75;3.118,75;1.236,75
15.03.2018;09:00;10:00;4.727,25;1.687,25;3.846,5;22.614,5;11.134;226;8.015,75;14.091,5;4.103;5.094,5;906,5;1.114,5
15.03.2018;10:00;11:00;4.731;1.688,5;3.582,5;23.813,25;14.872;220,5;8.020;12.246;3.836;4.858;384,5;1.172
15.03.2018;11:00;12:00;4.718;1.688,25;3.191,75;24.444,75;16.805,25;220,75;8.023,25;10.945,75;3.812;4.552,75;575,25;1.219
15.03.2018;12:00;13:00;4.704,5;1.681,75;2.864,25;24.753,5;16.757,5;222,75;8.019,5;11.005,5;4.093,5;4.608,5;461,75;1.241
15.03.2018;13:00;14:00;4.692;1.692,75;2.866,75;25.058,5;15.323;220,75;8.005,5;11.223,5;4.183;4.855,25;391;1.242,25
15.03.2018;14:00;15:00;4.630;1.679,5;2.738;25.310;12.379;221,25;8.001,5;12.309,5;4.288;5.112;622;1.252,5
15.03.2018;15:00;16:00;4.646,25;1.675,5;2.485,25;25.531,25;7.863,25;223,75;7.996,75;13.504,25;4.708;5.221,75;1.292,5;1.251
15.03.2018;16:00;17:00;4.693;1.662;2.687,75;26.354;3.765,5;223,5;7.885,75;14.226,5;5.337,75;5.339,5;926;1.232
15.03.2018;17:00;18:00;4.708,75;1.641,75;3.540;26.611,75;1.074,25;224;7.682;14.588,25;5.542;5.695,5;1.359,25;1.226,5
15.03.2018;18:00;19:00;4.740,5;1.642,75;3.814,75;26.906;26,75;224;7.684,5;15.199,5;5.496,25;5.933;2.526;1.229,25
15.03.2018;19:00;20:00;4.762,25;1.644,5;3.975,75;27.084,75;0;224;7.663;15.174;5.444;5.680,5;1.405,5;1.225,5
15.03.2018;20:00;21:00;4.765,25;1.649,5;3.844,5;26.908,25;0;224,5;7.684,75;14.714,25;5.419,75;5.354,25;1.182,5;1.243,75
15.03.2018;21:00;22:00;4.759,75;1.639,25;2.929,5;26.195,5;0;225;7.700;14.536;5.265;4.906,5;1.872,75;1.236
15.03.2018;22:00;23:00;4.716,25;1.612,5;2.420,75;24.767,75;0;222,25;7.699,75;13.957,25;5.226,75;4.791;1.081,75;1.233
15.03.2018;23:00;00:00;4.723,25;1.620,25;2.069,5;23.927,5;0;221,25;7.692,25;13.180,5;4.926;4.475,25;173;1.232
16.03.2018;00:00;01:00;4.691,25;1.611,75;1.925;23.209,75;0;219,25;7.679,75;11.769,5;4.311;3.951,25;10;1.242,75
16.03.2018;01:00;02:00;4.674;1.609,25;1.921;22.825,75;0;218,5;7.715,75;10.799,5;3.543,25;3.699,25;26,5;1.244
16.03.2018;02:00;03:00;4.670,75;1.604,5;1.923,5;22.295,5;0;218;7.717,75;10.837,75;3.238,25;3.677,5;8,75;1.235,5
16.03.2018;03:00;04:00;4.684,75;1.610,75;1.921,5;22.069,25;0;218,5;7.716,75;11.731,75;3.254,5;3.713;8,75;1.240,5
16.03.2018;04:00;05:00;4.685,75;1.611;1.917;21.773,25;0;221,5;7.721;12.438,5;3.943;3.818;115,25;1.230
16.03.2018;05:00;06:00;4.694;1.618;1.917,25;21.616,5;0;223,5;7.846;13.731,5;5.730,75;4.189,75;559,75;1.201
16.03.2018;06:00;07:00;4.722;1.640;1.915;21.849;32,5;224,75;7.984,25;13.333,25;6.711,75;5.328;3.271,75;1.162
16.03.2018;07:00;08:00;4.714,75;1.667,5;1.907,75;21.387;725;225,5;8.005,25;13.250;6.907,75;6.074;5.123,5;1.237
16.03.2018;08:00;09:00;4.780,5;1.676,5;1.902,75;21.225,75;2.537;225;8.019,25;13.210,25;6.761,5;6.754,75;5.646,25;1.344,25
16.03.2018;09:00;10:00;4.745;1.681,25;1.902,25;20.696,75;4.268,25;225;8.008;12.974;6.741;6.625,75;4.706,5;1.371,75
16.03.2018;10:00;11:00;4.725,75;1.657,75;1.909,25;20.412,5;5.462,75;225;7.833,5;12.894;6.684,25;6.670,25;2.987,25;1.374
16.03.2018;11:00;12:00;4.725,25;1.685;2.289,75;20.721;6.494;225;7.724,25;12.981;6.757,25;6.049;2.901;1.220,5
16.03.2018;12:00;13:00;4.720,75;1.705,75;2.295,5;21.123,75;6.491,25;225;7.709,5;13.113,25;6.817,75;5.991,75;2.819,5;1.237,5
16.03.2018;13:00;14:00;4.730,25;1.685,5;2.293,75;21.414;6.673,75;225;7.702,75;13.241,5;6.992,25;5.971,75;1.011,75;1.201
16.03.2018;14:00;15:00;4.720,75;1.704,75;2.292;21.613,5;6.512,75;224,5;7.698;13.101,75;7.033,75;5.959,75;545,25;1.203,25
16.03.2018;15:00;16:00;4.711,75;1.680,5;2.296;21.943;5.190,5;223,75;7.706,25;13.048;6.872,25;5.648,5;686,75;1.198
16.03.2018;16:00;17:00;4.743,25;1.714,5;2.296,25;21.798;3.192,25;223,25;7.710,75;12.721;7.119,75;5.906;885,5;1.195,5
16.03.2018;17:00;18:00;4.745,5;1.709,75;2.299,5;21.905,25;1.103,75;224;7.694,75;13.312,25;7.146,5;5.926,5;1.878,5;1.198,25
16.03.2018;18:00;19:00;4.762,75;1.687,5;2.300,25;22.630;42,25;225;7.705,25;13.266;7.258,75;5.917,25;2.346,25;1.190,5
16.03.2018;19:00;20:00;4.749,25;1.724,5;2.302,5;23.296,25;0;225;7.685,5;13.099,75;7.235,75;5.629,5;2.376,25;1.198,25
16.03.2018;20:00;21:00;4.730,75;1.750,75;2.308,75;23.988,75;0;225,75;7.688,5;12.816,5;6.957,25;4.990,75;1.155;1.211,25
16.03.2018;21:00;22:00;4.708,5;1.764;2.302;24.140,25;0;227;7.689,25;12.613,25;6.072;3.993,25;573,75;1.202,5
16.03.2018;22:00;23:00;4.685,25;1.772;2.302,75;23.532,5;0;226,5;7.711;12.169,25;4.896,5;3.863;732,25;1.200,5
